timestamp,T_obs,P_true,P_obs,P_pred,F_obs,R_obs,physics_residual,physics_violation,anomaly_flag,anomaly_type
31,286.8209649474917,170.04735806063442,170.0035034836079,170.01882684867357,111.24979578138854,921.4823688900592,0.015323365065682992,False,0,none
32,282.6020637194112,167.54735806063442,167.01809746645324,165.89602045286196,172.4228237306836,543.8953128594213,1.12207701359128,False,0,none
33,317.95542149013335,170.04735806063442,169.15757133319119,172.57530164731818,138.56586897760826,797.3089265455247,3.417730314126999,True,0,none
34,318.62528132298235,172.02907332375642,172.2231735842676,171.6459461757059,107.3378389743776,789.1078406865189,0.5772274085617255,False,0,none
35,312.3358939246584,169.52907332375642,169.49035715376488,167.6761629213451,181.27300494315858,712.6072846333376,1.8141942324197657,False,0,none
36,292.1845507669348,169.25360825993977,169.23707972036198,169.4870233392708,157.96305702366135,914.8873207120464,0.24994361890881578,False,0,none
37,283.9068845602554,169.42448671024553,169.53636815465364,170.4238556701822,123.5761512863573,971.4450306678464,0.8874875155285622,False,0,none
38,307.3693210604863,167.00536305438789,166.96402539071178,167.52932912349644,189.4681174332668,732.6679309568053,0.5653037327846562,False,0,none
39,297.6060997495841,169.50536305438789,169.52056371931224,170.46223084091108,104.52583138705515,728.0735254991998,0.9416671215988401,False,0,none
40,284.88152939379114,168.21410117018402,168.06248069983187,167.75050763296073,120.1819608197763,751.0318648353724,0.3119730668711327,False,0,none
41,299.8070764044508,166.5582677086166,166.66182388813874,166.8780686341586,175.2046927805861,861.5620154165308,0.21624474601986776,False,0,none
42,281.37554084460874,165.68493286718493,165.58461136171127,165.242026111175,170.93779303098893,834.0301453494812,0.3425852505362741,False,0,none
43,316.3728160831513,168.18493286718493,168.23739649482675,170.14002072770333,128.9271693724478,611.4174746034436,1.9026242328765761,False,0,none
44,290.3511992640007,167.76490937733513,167.64636280600004,167.08049801290383,106.20248753527831,531.9476742996717,0.5658647930962104,False,0,none
45,306.50089137415927,165.26490937733513,165.73324156600765,165.96197754300445,185.80780722249438,974.6270649083947,0.22873597699680204,False,0,none
46,292.4684430435764,165.02447126150236,165.05173705696285,166.1760313115806,131.36976380699025,630.5348798668522,1.1242942546177517,False,0,none
47,300.8027208471124,166.65970216390323,167.09394943854122,166.65866152645032,119.57134149282652,819.2983423452959,0.43528791209089945,False,0,none
48,301.8684111737312,165.15738354423547,165.5552442349242,165.33305667092233,151.6061822360977,914.2190013718612,0.2221875640018709,False,0,none
49,287.3941782210211,162.65738354423547,162.6302741048801,161.50045677121477,191.02271992824473,650.1383752735932,1.1298173336653292,False,0,none
50,318.78338511058234,165.15738354423547,,169.83707986570545,104.35465778433753,817.7167068284643,,False,1,missing
51,311.0053129344446,162.65738354423547,162.94376605167008,160.39631704669918,176.58040880308877,553.9501205746125,2.5474490049709004,False,0,none
52,317.57995766256755,165.15738354423547,164.79286883791863,165.01204062617262,157.2473227938709,984.9657221878304,0.21917178825398764,False,0,none
53,315.79309401710594,165.96241317337058,165.8780710568982,164.83778184020795,142.5449116551817,529.079137525313,1.0402892166902404,False,0,none
54,303.9159991524434,164.2883902173349,164.4308378756215,163.79910534522173,174.40804441050602,719.0873369204882,0.6317325303997734,False,0,none
55,316.87496940092467,164.6110199396818,164.47739504092286,164.31503250374956,196.58244244416323,768.4096210300116,0.16236253717329419,False,0,none
56,283.53970008207676,165.45784551563426,165.72286054580698,165.880951997172,122.9206211162691,895.240889331682,0.15809145136501002,False,0,none
57,287.8393144967658,165.33930471567248,165.33632308332272,165.5602556376713,114.36473650721196,560.5642585362107,0.22393255434857906,False,0,none
58,281.80909155642155,162.83930471567248,162.29211678018476,161.3303944364748,191.28817452226968,720.4039869275882,0.9617223437099653,False,0,none
59,293.0132132305306,164.44580169072813,164.3447543296049,164.81418138411644,166.89530774573035,649.8557847717261,0.46942705451152733,False,0,none
60,295.5470915875793,166.1979079070164,166.40674921053963,165.8156463849186,143.79860215619658,656.00535784667,0.5911028256210216,False,0,none
61,290.85396127095584,165.58910079102725,165.28340361692293,165.61286693854686,157.3259570264283,889.3939580326255,0.3294633216239333,False,0,none
62,313.1495003660772,165.64080914288112,165.4499908721165,165.73764527304374,174.5613905176244,502.7304725159166,0.28765440092723793,False,0,none
63,294.2701330677436,164.66665854846568,164.63052391940442,164.7369924876712,177.3031898705717,874.5418206679831,0.10646856826676299,False,0,none
64,291.23738038749525,162.57397461813335,162.46514103671203,163.7510417122667,191.98941808189647,905.1992150615531,1.2859006755546716,False,0,none
65,301.70784332632996,165.07397461813335,165.439777398019,165.9678324265758,142.68427888956228,950.6811219210344,0.5280550285567926,False,0,none
66,285.6369689989905,163.72550742207008,163.9931841655219,164.18098362571573,129.3410910019395,813.4409016152417,0.18779946019381555,False,0,none
67,312.0878792301616,163.8428882506803,163.72128784469572,163.8168869817533,163.9664266789842,666.7276641361207,0.09559913705757594,False,0,none
68,282.98202574719085,163.00650731907308,162.96927218581766,162.7278812138708,141.57278992795304,713.6173662744353,0.24139097194685633,False,0,none
69,319.4754774640207,164.75085094106078,164.76652221558567,165.57413203281078,159.4598453948978,984.8680411437147,0.8076098172251136,False,0,none
70,310.8897907718663,164.4892139338889,164.53653565581422,164.84851002730198,141.99857984559503,940.5934132179261,0.3119743714877643,False,0,none
71,287.9486272613669,164.41652397910454,164.19348616965675,163.57120999460142,115.29957866781744,731.762954549721,0.6222761750553332,False,0,none
72,280.2208846849441,163.00190991167392,163.08040417682318,162.6956868460983,146.94267516589585,971.5315035554612,0.38471733072486813,False,0,none
73,312.6184571381934,165.2772517604633,165.00146792046928,164.36615222481902,169.09178219410327,911.4774377032295,0.635315695650263,False,0,none
74,308.27429375390466,164.94509851018776,164.69842432551252,164.46602374734042,179.92838076676497,950.5449308298973,0.23240057817210413,False,0,none
75,309.1602867216395,166.43650877463492,166.8204396498601,166.3276529748782,149.33262767965468,841.4886172879606,0.49278667498191453,False,0,none
76,310.8508138674378,167.7558629370991,167.30910651509558,168.38686968811558,116.52378902104009,928.8270217309976,1.0777631730200028,False,0,none
77,282.9617860693636,165.2558629370991,164.99906907226418,164.31160371393034,141.46877096494316,945.8830706671629,0.6874653583338386,False,0,none
78,294.3386291417709,163.23809152767896,163.49435444404568,163.5082297301367,178.62939288416982,546.0082922703357,0.01387528609100741,False,0,none
79,284.6347623810052,164.39077414406808,164.35071984132438,165.20215587006084,141.2859270617073,982.6084883303292,0.8514360287364582,False,0,none
80,314.5241370350237,163.68455761032675,163.6603211950074,164.7319626235572,169.65307936042223,666.8065493820317,1.071641428549782,False,0,none
81,304.9319250731023,163.76730077810439,163.53503908415914,163.970052623823,150.72136816780898,719.9497547916777,0.43501353966385636,False,0,none
82,293.235920994106,165.15729527259944,164.79118246981824,164.5135774842376,124.12231251093966,895.9518795964077,0.27760498558063773,False,0,none
83,282.54233401144097,162.65729527259944,162.98046359671258,161.40016394579754,179.61505080230745,832.4481527862488,1.5802996509150375,False,0,none
84,292.43929286862647,165.15729527259944,165.47880841375328,167.23690085779975,108.4213454070687,946.5299562180287,1.7580924440464685,False,0,none
85,293.0073328810699,162.65729527259944,162.523714277929,162.5068681685133,152.48902827551507,700.2868753883861,0.01684610941569531,False,0,none
86,309.18424713352255,164.58286511772673,164.51432407395606,165.50415906825378,120.88910342434049,686.6440818380793,0.9898349942977234,False,0,none
87,305.5022988542085,164.0706931167198,164.88868081645793,164.6558369697569,106.70656285413756,515.8444247706599,0.2328438467010301,False,0,none
88,315.48850970305307,163.3087347276053,163.1264875971383,163.12128496904634,150.29339370832488,731.362688334829,0.005202628091950601,False,0,none
89,298.888597006478,162.17497952192218,162.30049797237658,162.25894601128036,149.95621559349235,862.0353851645543,0.04155196109621784,False,0,none
90,284.7837698375321,160.00997289787037,160.03484811479572,159.5870075669996,170.69009016757207,650.589358813108,0.4478405477961189,False,0,none
91,308.5297914889198,161.95290967357485,161.57762899353108,161.88195346914807,174.4750693051905,731.3632568369208,0.30432447561699405,False,0,none
92,310.4314019446759,162.35003192870178,161.89981056418614,161.9465057866418,172.77914886928968,609.698884242639,0.04669522245566782,False,0,none
93,302.4510879027799,163.96967548150874,163.79586714832718,163.856160621617,140.95587329167552,886.3939029357304,0.06029347328981771,False,0,none
94,310.83868719818247,163.18336259398515,163.56706881180662,162.81775190906163,163.16897872265625,530.2557806705736,0.7493169027449937,False,0,none
95,299.7518238545756,163.07074737505735,163.2189750502853,163.21500774306895,157.69452426439602,852.6915275002491,0.00396730721635663,False,0,none
96,300.90931317527975,163.84300103689216,164.34178904712945,163.61382091009335,142.15617561169196,689.4700058724918,0.7279681370361004,False,0,none
97,297.10164073434197,162.69328712562861,162.71620617589926,162.3227886089139,159.72126941859932,520.7980346935603,0.393417566985363,False,0,none
98,281.01676506976384,160.19328712562861,,160.4681946777657,194.72478767062626,926.734793645893,,False,1,missing
99,284.3156570797322,162.69328712562861,162.6688876549321,163.86322142743987,119.28937436813774,743.8609315905826,1.1943337725077754,False,0,none
100,281.25716742746937,160.19328712562861,160.4634652016472,158.9958132993618,190.57720957855264,799.6594848080645,1.4676519022854109,False,0,none
101,305.4564164505512,162.69328712562861,162.1763285564513,166.52352167839513,105.34555139831984,866.0153457622284,4.347193121943832,True,0,none
102,292.57423924305306,161.296579870484,160.85108840406068,160.3110881959132,130.83892129016607,827.5372165005944,0.5400002081474895,False,0,none
103,300.3428276465881,162.07612768796406,161.55984616765835,162.09506920203088,128.81452486115282,865.4284354073059,0.5352230343725353,False,0,none
104,316.3026589570437,161.91521657539084,162.04749162926726,161.69323971021686,162.63651078809056,881.1408422889289,0.3542519190503981,False,0,none
105,289.971689165955,162.3167492591942,162.30402303364644,162.11130961860857,113.12249517772904,794.5757652823054,0.19271341503787198,False,0,none
106,296.4153169214252,159.8167492591942,159.54393598976992,158.85311247966266,188.23476118397537,682.8189154538784,0.6908235101072648,False,0,none
107,310.22204554172197,160.47952502170713,160.82229312198874,161.0677728845001,182.85514084650413,621.5710748581713,0.2454797625113656,False,0,none
108,289.1519266196649,160.6398821880404,160.78532349457586,160.33610453877782,165.20658196852776,951.4516183263936,0.44921895579804527,False,0,none
109,283.07919639315173,161.4836707803383,161.35053991142092,161.18934531737017,145.84138317921978,984.9624223191101,0.1611945940507553,False,0,none
110,291.5900581165507,159.01546340297392,159.10598657368766,159.17956657692076,193.29560421420786,678.8313775491044,0.07358000323310421,False,0,none
111,286.44885149016017,158.2267986141347,158.2070610416905,158.86986228394437,183.0746554720556,556.1553645361502,0.6628012422538632,False,0,none
112,317.1879060937029,160.7267986141347,161.01890279776987,162.45330661365884,149.9315148081245,611.2686635582156,1.4344038158889703,False,0,none
113,312.3248151825767,160.3712478359022,160.45339518617274,159.77309032825002,170.18733544543113,835.3336729935947,0.6803048579227209,False,0,none
114,305.33615026041696,160.8647545225798,160.67525617488178,159.9891376774737,156.69299521796847,586.4666849791654,0.6861184974080743,False,0,none
115,314.8584236075087,161.42807466894186,161.71005311563377,162.12866386240694,158.79422383882644,890.0611365304941,0.4186107467731688,False,0,none
116,312.1468830759646,163.17766683234262,163.2461254449611,162.63889023798603,133.0976069437471,961.5151199373568,0.6072352069750764,False,0,none
117,287.46280235544145,160.8224854623068,160.48831616780328,160.58801897396776,146.20846046248968,981.8257575394236,0.0997028061644869,False,0,none
118,315.7023599395991,163.3224854623068,163.65923221978207,164.04713992911118,107.81214307897442,504.66275298744534,0.387907709329113,False,0,none
119,301.57368967662603,162.7987612413198,162.65384958099136,161.74488419587422,135.73486916645925,979.0770824772083,0.908965385117142,False,0,none
120,312.2976062065625,162.23168992220232,162.395109087578,161.74631569940212,169.5828515362152,870.0972095648088,0.648793388175875,False,0,none
121,315.84365199693974,160.7006324229916,160.6658668828385,160.57229182284652,195.32160305061865,542.0251161319011,0.09357505999196292,False,1,drift
122,292.7201389988746,159.09060990744177,159.37338515349452,159.13270120837714,196.30641127630201,707.6202343893632,0.24068394511738234,False,0,none
123,284.4020769811071,160.8978588373324,161.24195555105766,160.7466761700118,155.57228691248918,850.0227372897546,0.49527938104586156,False,0,none
124,289.1174065016777,160.9506018718658,161.07663356710185,161.27722830363612,160.66222518095822,978.3427463305247,0.20059473653427062,False,0,none
125,297.08431154505024,162.55611047119282,162.89896659386775,162.89991550782904,118.57211855009675,582.0706968056963,0.0009489139612810504,False,0,none
126,312.7205906368997,160.85042920063765,160.92809677982405,161.2226700738935,169.53081080935306,563.866640963477,0.2945732940694654,False,0,none
127,314.42922333025376,163.35042920063765,163.6710755725307,164.45498016453664,107.06587926743862,736.1735266309393,0.7839045920059391,False,0,none
128,280.27808522124764,160.85042920063765,160.83170147104647,160.04395552676846,128.46856857994445,984.0494468692445,0.787745944278015,False,0,none
129,300.42989210310265,159.76494426688524,159.61696077787735,160.5474657652756,166.83633472854422,985.6896076290052,0.9305049873982512,False,0,none
130,296.69644012595114,160.5469766407801,160.28118688398072,160.5130697132178,131.03101315434893,613.9573705264546,0.23188282923706538,False,0,none
131,288.8843124188292,160.74151704088027,160.88476369282282,161.31575511827407,104.98468741144544,659.6735739857287,0.43099142545125346,False,0,none
132,284.7946146933473,158.24151704088027,158.2584853495911,157.09290838433236,183.18704093509638,954.0159928223272,1.1655769652587367,False,0,none
133,293.50460685614513,160.74151704088027,160.26240884289118,161.37282793019352,131.03300071345632,867.4207454260321,1.110419087302347,False,0,none
134,317.7163881565008,163.24151704088027,163.77146315420134,164.1520583940937,106.31052248586784,986.1582143288092,0.380595239892358,False,0,none
135,292.92811728083024,161.14875205874253,160.8495769538032,161.12087260696364,107.47881645028652,946.5741815077772,0.27129565316045046,False,0,none
136,300.75162486973466,160.5065804515258,160.12800078950386,160.2117271817236,125.17587987887536,607.5480251568716,0.0837263922197451,False,0,none
137,308.1207583558071,161.67661332836477,162.46720968232404,162.00945619734668,117.80159472215263,879.8634297063417,0.4577534849773599,False,0,none
138,294.54518409517175,159.17661332836477,159.28969036153973,156.89798490686826,177.43001177801509,524.2826157800583,2.3917054546714667,False,0,none
139,318.87128330883843,161.67661332836477,161.40158468094586,164.15504916820504,132.16840466670345,908.916389370737,2.75346448725918,False,0,none
140,318.4978917976845,159.17661332836477,159.15950498075307,159.0154072993116,180.46957850398326,800.778381222304,0.1440976814414796,False,0,none
141,290.0712918330146,159.99229642190875,160.41155402563786,160.41127846746645,117.38459978231528,978.0504813182308,0.00027555817140978434,False,0,none
142,299.8899402356954,158.064526086251,158.3869326570098,159.18655387835116,149.28791795440839,980.0162277345391,0.7996212213413685,False,0,none
143,292.0351323926708,155.564526086251,155.89495115956345,155.55113434231907,168.80371335531288,525.4075545121776,0.34381681724437385,False,0,none
144,291.3936197750987,155.52513655254032,155.6776089810369,155.80314285181302,165.19908538658547,580.2607427778839,0.12553387077610978,False,0,none
145,281.4754778941813,155.51154340919834,155.30791982053472,155.30967798350778,160.11294099302688,742.1035236593458,0.0017581629730614168,False,0,none
146,304.3825733591959,155.62000267956114,155.90885918719422,156.12093656402243,192.48216019311698,939.7467624730746,0.21207737682820493,False,0,none
147,300.1071609291545,158.12000267956114,,158.69440357362984,122.85251477067443,907.2225711480282,,False,1,missing
148,282.0591500499996,155.65894747870635,155.75092049033313,155.50011640950768,149.37192044621054,982.1850131758894,0.25080408082544636,False,0,none
149,291.14585856946445,154.51596201217728,154.722615773096,154.0882315229716,188.39925500724087,809.0420585556703,0.6343842501244126,False,0,none
150,316.33063543866615,157.01596201217728,157.11934253145878,160.19971748654996,107.7893765595157,628.2817597808103,3.080374955091173,True,0,none
151,289.5824756266789,154.51596201217728,154.91290798852515,154.75467983387227,105.58882682530752,512.5533197525887,0.15822815465287476,False,0,none
152,285.7957948836489,153.601483294834,153.68062439811922,153.52377730742415,123.33022875582914,611.4632453602744,0.15684709069506653,False,0,none
153,299.5781104111025,152.65259927543065,153.14249373255885,153.1578205843647,163.30212195380184,837.6365989768124,0.015326851805866681,False,0,none
154,319.426018164424,155.15259927543065,155.31616428594722,156.3571414865268,125.98796264498068,963.1374116715066,1.04097720057959,False,0,none
155,289.68221086046003,152.65259927543065,152.94311590797088,152.51592224828383,119.0239883808799,660.4518336541324,0.4271936596870489,False,0,none
156,306.88542189623513,153.4180143859723,153.22459731659663,153.24084466352622,145.8802315358292,937.8521651446476,0.016247346929588957,False,0,none
157,310.4647846131487,152.752843705817,152.96265046053566,152.44957855432162,161.35980687694115,697.4491241705782,0.5130719062140372,False,0,none
158,289.50550175969596,152.80826497192496,152.71317283685252,152.81467588733153,124.85577070167403,654.1356246842752,0.10150305047901043,False,0,none
159,309.12865394447437,154.38774458006512,154.43535301018133,154.3180227416095,130.0691186723742,754.422121402909,0.11733026857183404,False,0,none
160,294.71132530877014,151.88774458006512,151.71851934985776,151.60344694837372,161.3559304811514,721.1367462048077,0.11507240148404208,False,0,none
161,305.29223322374315,151.78883572996688,151.98300481953294,151.54484800348064,194.57384219894527,956.8999342585091,0.43815681605229884,False,0,none
162,305.3411884304358,151.85255318003271,152.13979418930074,152.70219269815024,167.47417274380882,734.1284737040633,0.5623985088494976,False,0,none
163,301.4309873629903,149.46253585804632,149.82402712661576,150.80800345371966,178.290414358456,638.6676936115377,0.9839763271039033,False,0,none
164,283.61159080217635,151.35013588381267,151.28353825218767,150.6826845676055,136.6810094755469,921.2827887509518,0.6008536845821766,False,0,none
165,313.4120998235695,153.83808226261286,153.96482933305342,154.36313921653678,127.22543593844661,999.3747558297833,0.39830988348336405,False,0,none
166,292.8312025988694,151.33808226261286,151.85852114721584,150.93096547306783,145.42677432026227,824.085709590662,0.9275556741480102,False,0,none
167,287.46074041599417,148.83808226261286,149.1783614710037,148.7464098101926,180.71328287116737,625.2306844681793,0.4319516608111087,False,0,none
168,281.63100566219055,151.33808226261286,151.57780659487372,150.11422312499099,145.62996417905558,619.4075385065896,1.4635834698827352,False,0,none
169,303.63571772752965,151.2248281598917,151.4230638480462,150.96522201204553,184.6725408789861,528.8533481076299,0.4578418360006822,False,0,none
170,307.1025744736913,150.73162521074286,150.55335137899672,150.8115301823571,198.8771980695127,538.6465192570424,0.25817880336038,False,0,none
171,280.66351315711427,153.23162521074286,152.97755723172423,154.03791693690934,107.20266657303364,957.4915475913813,1.0603597051851068,False,0,none
172,300.48372233197125,154.68039216887138,154.930794680478,154.1318285048314,104.54101560837037,548.2435535247753,0.7989661756465978,False,0,none
173,289.0598310079175,153.42804570390328,153.7321335998322,153.63343987002602,114.95897029133619,742.1719241383894,0.09869372980617186,False,0,none
174,305.806911616378,154.03664567880944,154.38535310393826,153.80769021989158,138.43696757343463,849.0608898465891,0.5776628840466742,False,0,none
175,286.9746571601997,153.68056772936887,153.91128931828845,153.9489356583402,113.10422091454325,925.1773913868016,0.037646340051736615,False,0,none
176,307.6375095240986,151.18056772936887,150.82750378937396,150.95640074359432,187.0664477618756,585.6354751268636,0.12889695422035174,False,0,none
177,295.4694138520215,153.68056772936887,154.29444741552788,154.71121893743282,102.31462510270639,718.8893395626784,0.41677152190493416,False,0,none
178,317.4691995494694,153.8953455364432,153.96526535954854,153.79101977450935,131.57927163358227,625.7400975068888,0.17424558503918774,False,0,none
179,285.5008377658397,151.56321420301862,151.54674654309275,151.9977099229137,118.46946294942053,627.9115449833008,0.450963379820962,False,0,none
180,293.64265404201035,149.06321420301862,149.03118033408484,148.52835221931574,193.15393301575324,651.9196537433379,0.5028281147691018,False,0,none
181,284.53894084962354,149.50404410770633,149.5297571629452,149.92848568089698,166.9481004890028,793.5581072092336,0.3987285179517812,False,1,drift
182,316.9877447311425,150.6416442325425,150.8689089611055,150.31666341768823,191.20302564513744,508.2887358427941,0.5522455434172571,False,0,none
183,315.09357413523924,149.72977881086857,149.51326555044142,150.58080713020507,197.23287103103934,704.3831431577639,1.067541579763656,False,0,none
184,290.3176651086062,149.07498297080429,148.71765948866775,149.9019222708203,149.70982436773693,593.4150676163963,1.1842627821525582,False,0,none
185,306.3993618413672,151.57498297080429,151.2043111939716,152.4557027608517,123.43191080480263,983.5592542563174,1.251391566880102,False,0,none
186,312.68888800804865,151.64959708337432,151.82368870936224,151.89670732413364,119.37287861965893,791.3645796251551,0.07301861477139937,False,0,none
187,302.2080324639785,151.11837437968617,151.3246576003095,150.95054457198245,122.29188616858406,934.0477344151614,0.3741130283270593,False,0,none
188,301.18602313424026,148.61837437968617,148.29373253826492,147.93583592156563,170.85933076220027,597.844993384806,0.35789661669929274,False,0,none
189,289.6740916360181,151.11837437968617,151.1612145415029,151.65248346987758,104.04457281230007,905.0078496618939,0.49126892837469427,False,0,none
190,283.724110712236,150.80184979348138,150.98034474698713,150.19256594321647,105.13610730327149,707.3912306526166,0.7877788037706637,False,0,none
191,315.8886303181331,150.23442839498463,150.87462900058222,150.35401424274514,160.814294238315,588.8473444247012,0.5206147578370803,False,0,none
192,316.0167222865332,150.98487557943767,150.93495751316505,150.65865524422418,164.20571467374066,880.6226011941164,0.2763022689408672,False,0,none
193,305.32405829093074,149.8555288628823,149.12578601415848,150.01419946709126,166.526292432246,881.0055488076405,0.888413452932781,False,0,none
194,293.561191641948,150.3844873931044,150.2276897776456,150.6152884388818,137.18805045885912,997.9439534320305,0.38759866123621123,False,0,none
195,293.96838298450643,147.8844873931044,147.25343577415134,148.03179013481537,180.5944888714153,890.468630899082,0.7783543606640251,False,0,none
196,309.0382271548096,149.64133702410598,149.36346077778626,149.81600641779528,153.36245877266177,572.6336239635639,0.45254564000902064,False,0,none
197,315.8844103981031,152.14133702410598,152.57656120200258,152.50710396601406,110.54656300094194,661.272370892864,0.06945723598852283,False,0,none
198,315.4834569706047,149.64133702410598,149.46861003225342,148.78027454012187,179.70993070673453,725.863458645573,0.6883354921315572,False,0,none
199,311.19502183430495,148.34496309282778,148.6887119137051,148.19334570560508,195.30677862704584,563.3264028548975,0.4953662081000232,False,1,stuck
200,305.6812658461715,150.84496309282778,148.6887119137051,153.0304061488556,106.00363130023587,894.0194872239069,4.341694235150499,True,1,stuck
201,283.36559859980196,148.34496309282778,148.6887119137051,147.1417941480919,139.13513387005798,763.3492689562933,1.546917765613216,False,1,stuck
202,286.46514856378457,148.4546485278889,148.6887119137051,148.5298545904587,148.75160448347475,972.2247845478768,0.15885732324639434,False,1,stuck
203,315.94216754108317,150.9546485278889,148.6887119137051,152.16289504528504,114.6470760078317,794.6540722629102,3.4741831315799345,True,1,stuck
204,304.2571623863836,148.4546485278889,148.6887119137051,146.34724811620256,186.7708947782877,761.449541869127,2.3414637975025414,False,1,stuck
205,280.3678820646652,148.90737046947325,148.6887119137051,149.00982868581022,128.4149644890044,535.7125764664322,0.321116772105114,False,1,stuck
206,284.0588617146413,146.56329703141301,148.6887119137051,146.78627511824246,178.30085399381602,574.6729524722889,1.9024367954626484,False,1,stuck
207,306.54007076432225,149.06329703141301,148.6887119137051,149.62204421675628,167.09944820283158,924.7630383820756,0.9333323030511735,False,1,stuck
208,280.20246335384877,147.82800985088772,148.6887119137051,147.46218163744325,159.80458224670235,995.3379889129042,1.2265302762618546,False,1,stuck
209,286.43232205669995,150.32800985088772,148.6887119137051,149.78041657404063,119.21428486965544,707.5895679491348,1.0917046603355232,False,1,stuck
210,301.94935157466347,152.0139727590458,148.6887119137051,151.82147580087968,122.07035205509057,905.0430418624645,3.132763887174576,True,1,stuck
211,307.67580790770774,152.33951018682137,148.6887119137051,153.15636452731675,104.73484047465693,813.7928831653259,4.467652613611648,True,1,stuck
212,306.078450380104,151.57899639440583,148.6887119137051,151.57637496677566,124.07124297822664,979.5296368358568,2.887663053070554,False,1,stuck
213,288.9707723784224,149.35193619477266,148.6887119137051,148.96580421765245,134.54436094605143,619.0686177220466,0.27709230394734163,False,1,stuck
214,308.48716885390144,148.84527337759667,148.6887119137051,148.7814379483653,183.31453038624255,772.4178715039716,0.09272603466018836,False,1,stuck
